02-01,02-02,02-03,02-04,02-05,02-06,02-07
81,4958458201265831,104899778,False,2025-04-23 06:01:36,credit,150000000
292,6376549757232916,146113882,False,2025-03-17 09:01:36,debit,150000000
344,9783511852628809,175906059,True,2025-04-19 22:01:36,debit,150000000
127,8672382059880984,76268565,False,2025-04-22 22:01:36,credit,150000000
305,4907299774369558,249872284,True,2025-04-14 04:01:36,savings,150000000
83,3449656175241450,270239515,True,2025-05-03 12:01:36,credit,150000000
473,4064936848871044,136017991,False,2025-04-13 07:01:36,credit,150000000
169,3135283487861787,138461131,False,2025-04-27 06:01:36,debit,150000000
305,1236121522064114,92900133,False,2025-03-16 06:01:36,debit,150000000
483,5443815187306137,38360593,False,2025-04-30 05:01:36,debit,150000000
389,9137438615176073,2776392,False,2025-04-21 19:01:36,credit,150000000
175,8295407816540340,54939613,False,2025-03-14 23:01:36,debit,150000000
175,5995185442663373,284120142,True,2025-04-23 08:01:36,credit,150000000
218,2581245094887737,3917000,False,2025-03-20 14:01:36,savings,150000000
449,9865375853630967,72621499,False,2025-03-13 22:01:36,debit,150000000
452,2343859070721590,55498120,False,2025-03-22 17:01:36,savings,150000000
348,2505535424369869,96793913,False,2025-03-20 17:01:36,credit,150000000
456,3893689791035378,291228153,True,2025-04-03 12:01:36,credit,150000000
139,5454122229583054,197959761,True,2025-04-22 04:01:36,debit,150000000
477,0818954414535981,201656978,True,2025-03-27 02:01:36,savings,150000000
191,2351076548899810,189221815,True,2025-04-15 09:01:36,savings,150000000
255,5878181801564831,173643914,True,2025-04-12 11:01:36,savings,150000000
3,3314059490069107,215959694,True,2025-04-06 20:01:36,debit,150000000
493,9109845948573704,102864920,False,2025-03-10 02:01:36,credit,150000000
266,9111316166493055,287267057,True,2025-04-10 00:01:36,debit,150000000
216,7713296341488637,259481779,True,2025-03-24 16:01:36,credit,150000000
491,1122938222983257,233050369,True,2025-04-17 15:01:36,savings,150000000
56,5881746588295737,177901223,True,2025-04-23 17:01:36,savings,150000000
223,3444934662292521,31563716,False,2025-04-15 16:01:36,savings,150000000
293,3981531532761988,245350992,True,2025-04-06 10:01:36,debit,150000000
231,9467536832498732,104733403,False,2025-03-17 23:01:36,debit,150000000
114,3251039223610686,37428526,False,2025-05-01 02:01:36,savings,150000000
306,8168715963987026,299378775,True,2025-03-31 13:01:36,credit,150000000
500,5895385169240778,233638165,True,2025-04-09 22:01:36,savings,150000000
336,5842136022404479,188368424,True,2025-03-20 03:01:36,credit,150000000
340,6899852337497381,207159731,True,2025-04-12 10:01:36,debit,150000000
26,3483042379230929,2436130,False,2025-03-08 16:01:36,savings,150000000
214,8868472673041519,729190,False,2025-03-10 11:01:36,savings,150000000
206,4441670840370915,273422357,True,2025-04-06 15:01:36,credit,150000000
2,4083098639626781,171681369,True,2025-04-19 02:01:36,debit,150000000
265,4568667435184323,204041258,True,2025-03-19 09:01:36,debit,150000000
16,1533421673496334,188966106,True,2025-04-10 19:01:36,savings,150000000
100,6805936224449436,3510360,False,2025-04-08 08:01:36,savings,150000000
399,1867235641510690,219907937,True,2025-03-28 16:01:36,savings,150000000
102,6426049364335658,154669025,True,2025-03-31 22:01:36,debit,150000000
248,5570833829599341,269896323,True,2025-04-17 10:01:36,savings,150000000
123,5954227706466850,59437125,False,2025-04-05 04:01:36,credit,150000000
220,6916897872647889,120792929,False,2025-03-31 09:01:36,debit,150000000
163,3261338043443648,248835212,True,2025-03-23 13:01:36,credit,150000000
83,3396776350135393,165802331,True,2025-04-22 02:01:36,debit,150000000
159,3608071396191977,166424987,True,2025-03-08 18:01:36,savings,150000000
447,3221010657075895,196231649,True,2025-03-10 03:01:36,savings,150000000
180,2085554631894025,247017742,True,2025-03-30 01:01:36,credit,150000000
486,0115189218126069,106521458,False,2025-04-16 22:01:36,savings,150000000
310,9112678494556267,272376538,True,2025-04-18 03:01:36,debit,150000000
66,4719221020655167,182940152,True,2025-03-26 08:01:36,savings,150000000
251,6307568662105915,223941772,True,2025-04-15 02:01:36,debit,150000000
404,7784338254689200,145162217,False,2025-04-17 08:01:36,credit,150000000
288,9570503590473556,109571422,False,2025-04-08 02:01:36,credit,150000000
67,3633892840279964,153413676,True,2025-04-07 18:01:36,credit,150000000
253,7983694964257920,22204164,False,2025-03-21 03:01:36,debit,150000000
367,3881297555489341,158068284,True,2025-04-25 20:01:36,savings,150000000
193,7226955237995535,287852748,True,2025-04-10 16:01:36,debit,150000000
30,1780702532895187,110865779,False,2025-04-02 10:01:36,credit,150000000
26,9890623953281117,267190019,True,2025-03-17 14:01:36,savings,150000000
56,0551410162257551,244105033,True,2025-03-22 16:01:36,savings,150000000
158,6573610178846728,255957738,True,2025-04-02 12:01:36,savings,150000000
435,2652243573405719,46643348,False,2025-03-30 09:01:36,debit,150000000
160,5773884104584557,155528489,True,2025-03-05 19:01:36,savings,150000000
69,3743673044718621,7281291,False,2025-03-25 15:01:36,debit,150000000
259,9028116654664637,141978734,False,2025-04-12 11:01:36,savings,150000000
477,0162908849642168,73057597,False,2025-04-14 00:01:36,credit,150000000
115,5074207506819009,283708785,True,2025-04-09 06:01:36,debit,150000000
460,6642540306538498,34612954,False,2025-04-01 22:01:36,credit,150000000
119,1650431150679884,299512847,True,2025-04-04 23:01:36,credit,150000000
170,9583135596081617,58147308,False,2025-04-29 14:01:36,credit,150000000
386,8954114676371142,44472836,False,2025-03-20 12:01:36,savings,150000000
436,5108943687315340,232130845,True,2025-03-15 06:01:36,credit,150000000
360,0197781690065061,284928566,True,2025-04-24 09:01:36,credit,150000000
417,0435737251152082,187316280,True,2025-03-26 03:01:36,savings,150000000
367,2509971005010534,170374681,True,2025-04-19 03:01:36,savings,150000000
124,1333180819913943,251522273,True,2025-04-25 20:01:36,savings,150000000
111,4090082759088364,103120399,False,2025-04-08 23:01:36,debit,150000000
318,7020507725675162,109886581,False,2025-04-01 09:01:36,debit,150000000
78,0548323641393465,87694736,False,2025-04-21 03:01:36,savings,150000000
31,1243347448685538,8165929,False,2025-03-25 02:01:36,savings,150000000
223,0868658558988608,96936325,False,2025-04-30 05:01:36,credit,150000000
487,0908759562512763,78551868,False,2025-03-29 16:01:36,debit,150000000
160,7098312020168861,9221022,False,2025-03-23 00:01:36,credit,150000000
249,7917629074399239,277481524,True,2025-03-22 09:01:36,savings,150000000
5,9831493527080634,201627116,True,2025-04-30 09:01:36,savings,150000000
86,8693369805024224,153467252,True,2025-03-12 05:01:36,credit,150000000
41,4237282489140713,292180222,True,2025-04-04 11:01:36,savings,150000000
381,5494015502187007,33207113,False,2025-03-27 09:01:36,savings,150000000
419,6531405584146991,177091049,True,2025-03-23 22:01:36,savings,150000000
88,2379686522230536,50709286,False,2025-03-22 19:01:36,savings,150000000
145,1826059583266727,153932550,True,2025-03-04 21:01:36,debit,150000000
448,3754904468043287,272353320,True,2025-04-20 20:01:36,debit,150000000
109,7684590937957491,167942426,True,2025-04-18 08:01:36,debit,150000000
261,8456188488639262,124610396,False,2025-04-18 19:01:36,credit,150000000
94,5900071589819869,182847295,True,2025-04-19 18:01:36,debit,150000000
447,4733828033372978,154162791,True,2025-03-12 09:01:36,debit,150000000
461,7674168151467039,220448899,True,2025-04-27 11:01:36,debit,150000000
437,7857858574772133,77682841,False,2025-04-12 16:01:36,savings,150000000
465,6664090909856579,93900767,False,2025-03-31 15:01:36,savings,150000000
371,6146302030657072,75702000,False,2025-04-23 19:01:36,debit,150000000
332,7248859926530005,243478374,True,2025-03-09 23:01:36,debit,150000000
169,6663753952820866,57820345,False,2025-04-06 05:01:36,debit,150000000
60,8851608969814916,79111364,False,2025-04-16 20:01:36,credit,150000000
420,6088598799516942,44986729,False,2025-04-03 22:01:36,debit,150000000
108,2476360805680817,189798268,True,2025-04-02 11:01:36,savings,150000000
38,3883771986751213,193632032,True,2025-03-27 10:01:36,debit,150000000
445,7492075745279449,14305348,False,2025-03-29 16:01:36,debit,150000000
108,7407652166386652,237833064,True,2025-03-12 04:01:36,savings,150000000
372,0495828762260637,21431564,False,2025-03-08 23:01:36,debit,150000000
455,0716826133758805,145386156,False,2025-04-10 08:01:36,debit,150000000
186,7935438267802213,25228578,False,2025-03-30 18:01:36,savings,150000000
458,5151420520625437,85835063,False,2025-03-13 04:01:36,credit,150000000
460,1157100028205161,60251055,False,2025-03-13 18:01:36,debit,150000000
281,1231939221645410,21338210,False,2025-03-25 13:01:36,debit,150000000
398,5972968276222808,109751302,False,2025-04-28 03:01:36,credit,150000000
91,1106992993987951,215975857,True,2025-03-22 00:01:36,credit,150000000
72,7634623282966614,255464171,True,2025-04-27 23:01:36,credit,150000000
173,4376172673554414,243198968,True,2025-04-21 05:01:36,savings,150000000
48,5757981845605483,162968919,True,2025-04-25 00:01:36,debit,150000000
33,8620442707164422,203618888,True,2025-04-07 18:01:36,credit,150000000
443,8043042909245487,82400282,False,2025-03-15 05:01:36,credit,150000000
397,2401688142031945,228928244,True,2025-04-29 15:01:36,savings,150000000
433,2236375802787257,289171903,True,2025-04-17 09:01:36,debit,150000000
122,6680734489447296,273866079,True,2025-04-11 02:01:36,credit,150000000
204,4428651174233086,113430479,False,2025-04-16 14:01:36,credit,150000000
145,1520248280523201,259613060,True,2025-04-05 08:01:36,savings,150000000
68,2897818694635506,288986175,True,2025-04-14 15:01:36,credit,150000000
455,9425452500002218,272194779,True,2025-04-14 14:01:36,savings,150000000
53,7318571470641592,75186273,False,2025-04-26 23:01:36,credit,150000000
404,4567479318480766,70647879,False,2025-04-04 03:01:36,credit,150000000
463,7185822228026605,123326601,False,2025-04-01 01:01:36,credit,150000000
469,4362715992745512,230590650,True,2025-04-18 04:01:36,savings,150000000
42,7114017664673328,145020927,False,2025-03-21 01:01:36,savings,150000000
464,4605066109806614,53747472,False,2025-03-28 01:01:36,credit,150000000
286,9505941903580323,261859504,True,2025-03-28 09:01:36,credit,150000000
84,3838999550360350,195300235,True,2025-03-09 17:01:36,credit,150000000
243,1747084955342468,115155612,False,2025-03-13 14:01:36,debit,150000000
123,8299232149554384,291121556,True,2025-04-06 09:01:36,credit,150000000
464,7307813139243458,192724786,True,2025-04-27 12:01:36,debit,150000000
492,3737745300876448,121389966,False,2025-04-23 15:01:36,debit,150000000
442,3126483952535036,258835668,True,2025-03-23 09:01:36,debit,150000000
461,5555263426419058,40173926,False,2025-03-23 20:01:36,savings,150000000
61,8252248394865247,295875445,True,2025-04-08 09:01:36,savings,150000000
351,5475694526356510,225091922,True,2025-03-17 03:01:36,savings,150000000
428,0286161875285614,75418480,False,2025-03-07 01:01:36,debit,150000000
185,9861424052704338,8799414,False,2025-04-24 17:01:36,savings,150000000
283,4833104475901479,164984960,True,2025-04-14 10:01:36,savings,150000000
116,8396739019084921,109088857,False,2025-04-28 08:01:36,savings,150000000
96,6154930723187492,243786951,True,2025-03-16 02:01:36,debit,150000000
438,7149963119561090,177414863,True,2025-04-10 14:01:36,credit,150000000
465,8582428887878676,245887716,True,2025-03-24 20:01:36,debit,150000000
351,3319292952175439,245897627,True,2025-04-01 20:01:36,credit,150000000
1,3705214119508194,56735932,False,2025-03-12 11:01:36,debit,150000000
72,7497022651671473,105050274,False,2025-04-16 05:01:36,debit,150000000
429,2991768809250508,279516658,True,2025-04-29 08:01:36,credit,150000000
11,9610617148149749,49348097,False,2025-03-08 23:01:36,debit,150000000
272,5695492027647240,242674147,True,2025-03-05 16:01:36,savings,150000000
168,0953534386467769,191316278,True,2025-03-24 03:01:36,debit,150000000
91,7421267261339223,296604093,True,2025-04-30 15:01:36,credit,150000000
303,7497909783811938,184288370,True,2025-04-07 14:01:36,savings,150000000
339,6378243662015804,278153246,True,2025-04-16 18:01:36,credit,150000000
53,0601587844311723,297602142,True,2025-04-11 07:01:36,debit,150000000
185,0305898521067908,158045468,True,2025-03-07 02:01:36,savings,150000000
178,2939029957737871,287497608,True,2025-03-15 15:01:36,debit,150000000
437,5604736481658416,201723372,True,2025-05-01 08:01:36,credit,150000000
366,1989064280676986,28897864,False,2025-04-14 06:01:36,debit,150000000
194,3411012076564082,161300975,True,2025-05-03 22:01:36,savings,150000000
229,0234950261397902,250372052,True,2025-03-07 10:01:36,debit,150000000
94,6054878078404474,278734845,True,2025-03-30 13:01:36,debit,150000000
262,3553691275948879,227404228,True,2025-03-25 12:01:36,debit,150000000
88,4848948267402120,24459633,False,2025-03-23 20:01:36,credit,150000000
487,4388683677742046,288203391,True,2025-04-25 08:01:36,savings,150000000
302,8109797403632783,289185769,True,2025-03-31 17:01:36,debit,150000000
491,7201744440300528,73939395,False,2025-03-24 10:01:36,credit,150000000
279,7197632804058534,124558222,False,2025-04-27 07:01:36,savings,150000000
133,7224597235208971,52266450,False,2025-05-01 07:01:36,savings,150000000
338,7188004207446617,203453009,True,2025-04-07 01:01:36,credit,150000000
231,2115640603022040,68046189,False,2025-03-21 11:01:36,savings,150000000
46,0959702347354878,68055327,False,2025-03-07 01:01:36,credit,150000000
109,1154070898169627,115641761,False,2025-04-26 02:01:36,credit,150000000
290,5318480077641613,292392395,True,2025-05-03 10:01:36,savings,150000000
52,4665346498171842,13176462,False,2025-03-20 08:01:36,credit,150000000
383,3277078217476446,109690396,False,2025-03-13 10:01:36,savings,150000000
51,7981055932158399,15379927,False,2025-04-03 19:01:36,credit,150000000
33,8768230598319868,80464630,False,2025-04-07 08:01:36,credit,150000000
137,1477898684362656,262745446,True,2025-04-05 14:01:36,debit,150000000
354,9289096000253304,30589925,False,2025-04-21 13:01:36,credit,150000000
6,8772024531961041,289683930,True,2025-03-26 20:01:36,credit,150000000
381,4324591446501929,206152654,True,2025-03-10 09:01:36,savings,150000000
99,3635590720778609,207977993,True,2025-04-16 17:01:36,debit,150000000
322,3216171429568057,234237325,True,2025-04-04 05:01:36,debit,150000000
157,6661460601901407,271443395,True,2025-04-05 14:01:36,credit,150000000
154,3192206399252056,292327075,True,2025-04-10 07:01:36,debit,150000000
122,6822563470201821,172419219,True,2025-03-09 00:01:36,credit,150000000
268,2781827762357540,289458629,True,2025-05-03 23:01:36,savings,150000000
100,5280735004169417,101585009,False,2025-03-06 18:01:36,debit,150000000
2,4331220499148429,42111958,False,2025-05-03 15:01:36,credit,150000000
